id,book_id,books_count,authors,original_publication_year,original_title,title,language_code
8230,12968662,41,Chris Cleave,2012.0,Gold,Gold,eng
8231,3064985,30,Lesley Livingston,2009.0,Wondrous Strange,"Wondrous Strange (Wondrous Strange, #1)",eng
8233,45974,153,"Fernando Pessoa, Richard Zenith",1913.0,Livro do Desassossego,The Book of Disquiet,eng
8234,12791521,21,"Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh",2012.0,"Batman: Earth One, Volume 1","Batman: Earth One, Volume 1",eng
8235,12475019,9,"Anne Lamott, Sam Lamott",2012.0,,Some Assembly Required: A Journal of My Son's First Son,en-US
8236,583924,33,MaryJanice Davidson,2005.0,Undead and Unappreciated,"Undead and Unappreciated (Undead, #3)",en-US
8237,20980959,41,"Douglas Preston, Lincoln Child",2014.0,Blue Labyrinth,"Blue Labyrinth (Pendergast, #14)",eng
8238,7940589,24,Manning Marable,2011.0,Malcolm X: A Life of Reinvention,Malcolm X: A Life of Reinvention,eng
8239,32349,79,Marlo Morgan,1990.0,Mutant Message Down Under,Mutant Message Down Under,eng
8240,4769247,34,Lara Adrian,2009.0,Ashes of Midnight,"Ashes of Midnight (Midnight Breed, #6)",eng
8241,112879,17,"Michael Buckley, Peter Ferguson",2007.0,Once Upon a Crime,"Once Upon a Crime (The Sisters Grimm, #4)",eng
8242,168814,9,Bert Dodson,1985.0,Keys to Drawing,Keys to Drawing,eng
8243,158988,11,"Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred",2007.0,"Fables, Volume 9: Sons of Empire","Fables, Vol. 9: Sons of Empire",eng
8244,1233478,29,Karen Chance,2008.0,Embrace the Night,"Embrace the Night (Cassandra Palmer, #3)",en-US
8245,171624,42,Len Deighton,1962.0,The Ipcress File,"The Ipcress File (Secret File, #1)",en-US
8247,3240691,22,بهاء طاهر,2006.0,واحة الغروب,واحة الغروب,ara
8248,7862725,11,Keary Taylor,2010.0,,"Branded (Fall of Angels, #1)",eng
8249,27208,68,Flann O'Brien,1967.0,The Third Policeman,The Third Policeman,eng
8250,4285768,43,Alexander McCall Smith,2009.0,Tea Time for the Traditionally Built,"Tea Time for the Traditionally Built (No. 1 Ladies' Detective Agency, #10)",eng
8251,273512,36,Erin Hunter,2006.0,"Starlight (Warriors: The New Prophecy, #4)","Starlight (Warriors: The New Prophecy, #4)",en-US
8252,13522957,14,Suzanne Wright,2012.0,Feral Sins,"Feral Sins (The Phoenix Pack, #1)",eng
8253,87424,56,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1930.0,Tintin au pays des Soviets,Tintin in the Land of the Soviets (Tintin #1),eng
8254,9998705,47,Kathy Reichs,2011.0,Flash and Bones,"Flash and Bones (Temperance Brennan, #14)",eng
8255,23453099,28,Ottessa Moshfegh,2015.0,Eileen,Eileen,eng
8256,1566705,48,J.D. Robb,2007.0,Creation in Death,"Creation in Death (In Death, #25)",eng
8257,770040,7,Anna Dewdney,2007.0,Llama Llama Mad at Mama,Llama Llama Mad at Mama,en-US
8258,18594594,41,Karin Slaughter,2014.0,Cop Town,Cop Town,eng
8260,1918702,17,Ed Young,1989.0,Lon Po Po,Lon Po Po: A Red-Riding Hood Story from China,eng
8261,348632,63,Anita Amirrezvani,2007.0,The Blood of Flowers,The Blood of Flowers,en-US
8262,45181,278,E. Nesbit,1902.0,Five Children and It,"Five Children and It (Five Children, #1)",eng
8263,18387597,5,Essam Youssef,2013.0,2 ضباط,2 ضباط,ara
8264,559889,63,Clive Cussler,1985.0,"Flood Tide (Dirk Pitt, #14)","Flood Tide (Dirk Pitt, #14)",eng
8265,23299512,22,Victoria Schwab,2016.0,This Savage Song,"This Savage Song (Monsters of Verity, #1)",eng
8266,8456124,30,"L.J. Smith, Kevin Williamson, Julie Plec",2011.0,Bloodlust,"Bloodlust (The Vampire Diaries: Stefan's Diaries, #2)",en-US
8267,5628753,26,Nalini Singh,2009.0,,Branded by Fire (Psy-Changeling #6),eng
8268,17838528,18,Morgan Matson,2016.0,The Unexpected Everything,The Unexpected Everything,eng
8269,43799,33,"Anne Rampling, Anne Rice",1985.0,Exit to Eden,Exit to Eden,eng
8270,6654104,11,"Mary-Jane Knight, Rick Riordan",2010.0,Percy Jackson: The Ultimate Guide,Percy Jackson & the Olympians:  The Ultimate Guide,en-US
8271,13239822,41,G. Willow Wilson,2012.0,Alif the Unseen,Alif the Unseen,en-US
8273,12449167,52,Lucinda Riley,2010.0,Hothouse Flower,The Orchid House,en-US
8274,29008738,9,Amy Harmon,2016.0,The Bird and the Sword,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",eng
8275,92845,55,Terry Brooks,1987.0,The Black Unicorn,"The Black Unicorn (Magic Kingdom of Landover, #2)",eng
8276,16076,272,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",1899.0,The Awakening and Selected Short Stories,The Awakening and Selected Stories,eng
8278,6688087,41,Elly Griffiths,2009.0,The Crossing Places,"The Crossing Places (Ruth Galloway, #1)",en-GB
8279,721003,18,Roland Smith,2007.0,Peak,Peak (Peak #1),en-US
8280,39799,94,"Henning Mankell, Ebba Segerberg",1997.0,Steget efter,"One Step Behind  (Kurt Wallander, #7)",eng
8282,29430788,14,Alice Hoffman,2017.0,,Faithful,eng
8283,138684,13,C.J. Sansom,2006.0,Sovereign,"Sovereign (Matthew Shardlake, #3)",en-US
8284,76179,51,Sandra Brown,1999.0,Envy,Envy,eng
8285,440960,14,"Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang",2005.0,Batman: Batman and Son,Batman and Son,eng
8286,101255,22,Harold McGee,1984.0,On Food and Cooking: The Science and Lore of the Kitchen,On Food and Cooking: The Science and Lore of the Kitchen,en-US
8288,9962040,25,Maya Banks,2011.0,In Bed with a Highlander,"In Bed with a Highlander (McCabe Trilogy, #1)",eng
8289,577283,52,William Styron,1967.0,The Confessions of Nat Turner,The Confessions of Nat Turner,eng
8290,18931,26,Jodee Blanco,2003.0,Please Stop Laughing at Me... One Woman's Inspirational Story,Please Stop Laughing at Me... One Woman's Inspirational Story,en-US
8291,1347837,18,Drew Karpyshyn,2007.0,,"Rule of Two (Star Wars: Darth Bane, #2)",eng
8292,9712341,7,Gemma Burgess,2011.0,A Girl Like You,A Girl Like You,eng
8294,7081,14,John Scalzi,2006.0,The Android's Dream,The Android's Dream,en-US
8295,3291,103,Isabel Allende,1988.0,Cuentos de Eva Luna,The Stories of Eva Luna,en-US
8296,7579,25,Lama Surya Das,1997.0,Awakening the Buddha Within : Tibetan Wisdom for the Western World,Awakening the Buddha Within: Tibetan Wisdom for the Western World,en-US
8297,11821514,8,Edie Claire,2003.0,Long Time Coming,Long Time Coming,en-US
8298,33906,19,Sara Zarr,2007.0,Story of a Girl,Story of a Girl,en-US
8299,18108795,15,Lee Child,2013.0,High Heat,High Heat (Jack Reacher #17.5),eng
8300,23287179,23,Kim van Alkemade,2015.0,,Orphan Number Eight,eng
8301,13252406,34,J.D. Robb,2012.0,Delusion in Death,"Delusion in Death (In Death, #35)",en-US
8302,504369,29,David Weber,1994.0,Field of Dishonor,"Field of Dishonor (Honor Harrington, #4)",eng
8304,18404093,14,Mary Kay Andrews,2014.0,Save the Date,Save the Date,eng
8305,10006,50,Paul Auster,2004.0,Oracle Night,Oracle Night,eng
8306,40526,44,Jack Finney,1970.0,Time and Again,"Time and Again (Time, #1)",eng
8307,22027055,16,Heather Burch,2014.0,One Lavender Ribbon,One Lavender Ribbon,en-US
8308,1022866,38,"Nicky Cruz, Jamie Buckingham",1969.0,Run Baby Run,Run Baby Run,en-US
8309,539282,17,August Wilson,1986.0,Fences (The Century Cycle #6),Fences (The Century Cycle #6),eng
8310,78629,28,Richard Wurmbrand,1940.0,Tortured for Christ,Tortured for Christ N/E,en-US
8311,25663717,8,Lynda Cohen Loigman,2016.0,The Two-Family House,The Two-Family House,eng
8312,30636,52,C.S. Lewis,1947.0,Miracles: A Preliminary Study,Miracles,eng
8314,18693753,28,Elizabeth Little,2014.0,Dear Daughter,Dear Daughter,eng
8315,23745189,5,Carrie Anne Noble,2015.0,The Mermaid's Sister,The Mermaid's Sister,en-US
8316,16396,75,P.G. Wodehouse,1923.0,The Inimitable Jeeves,"The Inimitable Jeeves (Jeeves, #2)",en-US
8317,534415,36,"Margaret Weis, Tracy Hickman",1995.0,Dragons of Summer Flame,"Dragons of Summer Flame (Dragonlance: The Second Generation, #2)",eng
8318,6045456,64,Tom Rob Smith,2009.0,The Secret Speech,"The Secret Speech (Leo Demidov, #2)",eng
8320,68496,44,China Miéville,2007.0,Un Lun Dun,Un Lun Dun,eng
8321,13617,28,"Tsugumi Ohba, Takeshi Obata",2005.0,"デスノート #5 (Desu Nōto) Hakushi (白紙,)","Death Note, Vol. 5: Whiteout (Death Note, #5)",eng
8322,10532477,37,Richard Castle,2011.0,Heat Rises,"Heat Rises (Nikki Heat, #3)",en-US
8323,18956,26,David Simon,1991.0,Homicide: A Year on the Killing Streets,Homicide: A Year on the Killing Streets,en-US
8324,155712,32,"Benedict Freedman, Nancy Freedman",1947.0,Mrs. Mike,"Mrs. Mike (Mrs. Mike, #1)",eng
8325,22886113,13,Connor Franta,2015.0,A Work in Progress,A Work in Progress,eng
8326,18090147,22,Rene Denfeld,2014.0,The Enchanted,The Enchanted,eng
8327,7116709,49,Paul  Hoffman,2010.0,The Left Hand of God,"The Left Hand of God (The Left Hand of God, #1)",en-GB
8328,17332564,31,Katie Cotugno,2013.0,How to Love,How to Love,eng
8329,7062,22,Adam Gopnik,2000.0,Paris to the Moon,Paris to the Moon,eng
8330,8720917,40,Jenny Downham,2010.0,You Against Me,You Against Me,eng
8331,343718,17,Ann M. Martin,2005.0,A Dog's Life: Autobiography of a Stray,A Dog's Life: The Autobiography of a Stray,eng
8332,153783,17,Tamora Pierce,2005.0,The Will of the Empress,"The Will of the Empress (Circle Reforged, #1)",eng
8333,15823426,32,"Tyler Hamilton, Daniel Coyle",2012.0,"The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs","The Secret Race: Inside the Hidden World of the Tour de France: Doping, Cover-ups, and Winning at All Costs",eng
8334,3757,127,Ian Fleming,1958.0,Dr. No,"Doctor No (James Bond, #6)",eng
8335,18090150,70,"Isabel Allende, Oliver Brock, Frank Wynne",2013.0,El juego de Ripper,Ripper,eng
8336,74862,43,Samad Behrangi,1965.0,ماهی سیاه کوچولو,ماهی سیاه کوچولو,per
8337,74406,50,Robertson Davies,1970.0,Fifth Business,Fifth Business,eng
8338,2324124,8,"Alan    Richardson, Karen Tack",2008.0,"Hello, Cupcake!: Irresistibly Playful Creations Anyone Can Make","Hello, Cupcake",en-US
8339,7683254,12,Larry Correia,2010.0,,"Monster Hunter Vendetta (Monster Hunter International, #2)",eng
8340,41958,78,Maeve Binchy,2004.0,Nights of Rain and Stars,Nights of Rain and Stars,en-GB
8342,12546674,27,Catherine Bybee,2011.0,Wife by wednesday,"Wife by Wednesday (The Weekday Brides, #1)",eng
8343,824318,8,"Dick Riley, Pam McAllister, Bruce Cassiday",1979.0,"The  Bedside, Bathtub and Armchair Companion to Agatha Christie","The New Bedside, Bathtub and Armchair Companion to Agatha Christie",en-US
8344,21473305,8,L.A. Casey,2014.0,,"Dominic (Slater Brothers, #1)",eng
8345,12988016,24,Kresley Cole,2012.0,"Shadow's Claim (The Dacians, #1)","Shadow's Claim (Immortals After Dark, #13; The Dacians, #1)",eng
8346,17910544,13,Kelly Corrigan,2014.0,Glitter and Glue,Glitter and Glue,eng
8347,61834,83,"Walter Lord, Nathaniel Philbrick",1955.0,A Night to Remember,A Night to Remember,en-US
8348,6944566,25,Brady Udall,2010.0,The Lonely Polygamist,The Lonely Polygamist,en-US
8349,13061,30,Carl Hiaasen,1995.0,Stormy Weather,Stormy Weather,en-US
8350,6303733,32,"Richard Russo, Arthur Morey",2009.0,That Old Cape Magic,That Old Cape Magic,eng
8351,6634409,17,Maya Banks,2010.0,The Darkest Hour,"The Darkest Hour (KGI, #1)",eng
8352,10108463,36,Donald Ray Pollock,2011.0,The Devil All the Time,The Devil All the Time,eng
8353,18111281,75,Saroo Brierley,2013.0,A Long Way Home,A Long Way Home,eng
8354,252938,41,Erin Hunter,2006.0,Twilight,"Twilight (Warriors: The New Prophecy, #5)",en-US
8355,11690,100,Orhan Pamuk,2003.0,İstanbul: Hatıralar ve Şehir,Istanbul: Memories and the City,eng
8356,287655,20,"Clare Naylor, Mimi Hare",2004.0,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,The Second Assistant: A Tale from the Bottom of the Hollywood Ladder,en-US
8357,1990,311,"Charles Dickens, Patricia Ingham, Hablot Knight Browne",1844.0,The Life and Adventures of Martin Chuzzlewit,Martin Chuzzlewit,eng
8358,71870,42,John Marsden,1996.0,"Darkness, Be My Friend","Darkness, Be My Friend (Tomorrow, #4)",en-US
8359,6251012,7,Stephen King,2009.0,UR,UR,eng
8360,133488,37,James A. Michener,1947.0,Tales of the South Pacific,Tales of the South Pacific,en-US
8361,5845,64,V.S. Naipaul,1979.0,A Bend in the River,A Bend in the River,eng
8362,25852784,16,Matthew Desmond,2016.0,Evicted: Poverty and Profit in the American City,Evicted: Poverty and Profit in the American City,eng
8363,13565676,13,Sarah J. Maas,2012.0,The Assassin and the Empire,"The Assassin and the Empire (Throne of Glass, #0.5)",eng
8364,17835773,11,Abbi Glines,2013.0,Misbehaving,"Misbehaving (Sea Breeze, #6)",eng
8365,21416690,21,Genevieve Cogman,2015.0,The Invisible Library,"The Invisible Library (The Invisible Library, #1)",eng
8366,112322,42,Anne Tyler,1991.0,Saint Maybe,Saint Maybe,en-US
8367,9526,33,"Marjane Satrapi, Anjali Singh",2006.0,,Embroideries,eng
8369,3130430,19,"Melissa Anelli, J.K. Rowling",2008.0,"Harry, A History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon","Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon",en-US
8370,3700085,35,Francisco X. Stork,2008.0,Marcelo in the Real World,Marcelo in the Real World,eng
8371,228199,25,Stephen King,1996.0,"The Green Mile, Part 4: The Bad Death of Eduard Delacroix","The Green Mile, Part 4: The Bad Death of Eduard Delacroix",eng
8372,8343444,3,Tere Liye,2010.0,Daun Yang Jatuh Tak Pernah Membenci Angin,Daun Yang Jatuh Tak Pernah Membenci Angin,ind
8373,623976,34,Brandon Sanderson,2007.0,Alcatraz Versus the Evil Librarians,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",eng
8374,13163846,14,Jeffrey Brown,2012.0,Darth Vader and Son,Darth Vader and Son,eng
8375,2068,24,Daniel C. Dennett,1995.0,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Darwin's Dangerous Idea: Evolution and the Meanings of Life,en-US
8376,68452,52,Andrzej Sapkowski,1999.0,Pani Jeziora,"Pani Jeziora (Saga o Wiedźminie, #7)",pol
8377,244102,32,C.J. Box,2001.0,Open Season,"Open Season (Joe Pickett, #1)",en-US
8378,12926132,18,Shannon Hale,2012.0,Palace of Stone,"Palace of Stone (Princess Academy, #2)",eng
8379,22725443,52,Jill Alexander Essbaum,2015.0,Hausfrau,Hausfrau,eng
8381,21414439,28,Susan Dennard,2016.0,Truthwitch,"Truthwitch (The Witchlands, #1)",eng
8382,4813,40,Gavin Menzies,2002.0,1421: The Year China Discovered America,1421: The Year China Discovered America,eng
8383,13513205,7,"Hope Larson, Madeleine L'Engle",2012.0,A Wrinkle in Time: The Graphic Novel,A Wrinkle in Time: The Graphic Novel,eng
8384,225343,37,Nora Ephron,1983.0,Heartburn,Heartburn,eng
8385,13528417,50,Liza Klaussmann,2012.0,Tigers in Red Weather,Tigers in Red Weather,eng
8386,92375,90,Ken Follett,2002.0,Hornet Flight,Hornet Flight,en-US
8387,39801,93,"Henning Mankell, Laurie Thompson",1993.0,Den vita lejoninnan,"The White Lioness (Kurt Wallander, #3)",eng
8388,28485,30,"Margaret Weis, Tracy Hickman",1990.0,"Elven Star (The Death Gate Cycle, #2)","Elven Star (The Death Gate Cycle, #2)",en-US
8389,52872,20,Sherman Alexie,2007.0,Flight: A Novel,Flight,en-US
8390,12073,62,"Ludwig Wittgenstein, G.E.M. Anscombe",1953.0,Philosophische Untersuchungen,Philosophical Investigations,en-US
8391,9915707,18,Carrie Jones,2012.0,Endure,"Endure (Need, #4)",eng
8392,23545800,16,Claire Contreras,2015.0,Kaleidoscope Hearts,"Kaleidoscope Hearts (Hearts, #1)",eng
8393,68524,60,Bernard Cornwell,1996.0,Enemy of God,"Enemy of God (The Warlord Chronicles, #2)",en-US
8394,21518679,9,Harper Sloan,2013.0,,"Cage (Corps Security, #2)",eng
8395,18246727,10,Tarryn Fisher,2014.0,Mud Vein,Mud Vein,eng
8396,579696,8,"Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod",1998.0,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,eng
8397,294044,35,James Rollins,2003.0,Ice Hunt,Ice Hunt,eng
8398,29484,17,Laurell K. Hamilton,2006.0,Strange Candy,"Strange Candy (Anita Blake, Vampire Hunter #0.5)",en-US
8399,79016,60,Jeffrey Archer,1983.0,First Among Equals,First Among Equals,eng
8400,53200,63,Stephen Hawking,1993.0,Black Holes and Baby Universes and Other Essays,Black Holes and Baby Universes,eng
8401,179033,21,Stephen R. Donaldson,1977.0,"The Chronicles of Thomas Covenant, the Unbeliever","The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",eng
8403,31795,83,Will Durant,1926.0,The Story of Philosophy,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,eng
8404,110763,37,Elaine Pagels,1979.0,The Gnostic Gospels,The Gnostic Gospels,en-US
8406,841973,276,Edgar Rice Burroughs,1913.0,The Gods of Mars,"The Gods of Mars (Barsoom, #2)",eng
8407,17570105,32,"Vince Flynn, Kyle Mills, Armand Schultz",2015.0,The Survivor,"The Survivor (Mitch Rapp, #14)",eng
8408,8712343,24,Nalini Singh,2011.0,,Kiss of Snow (Psy-Changeling #10),eng
8409,18467818,17,Roxane Gay,2014.0,An Untamed State,An Untamed State,eng
8411,164723,6,American Psychiatric Association,1952.0,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR (Text Revision),Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR,eng
8412,104737,40,Laurie R. King,1995.0,A Monstrous Regiment of Women,"A Monstrous Regiment of Women (Mary Russell, #2)",eng
8413,40271,38,Orson Scott Card,1995.0,Alvin Journeyman (Tales of Alvin Maker #4),"Alvin Journeyman (Tales of Alvin Maker, #4)",en-US
8414,17262236,28,Elizabeth Wein,2013.0,Rose Under Fire,"Rose Under Fire (Code Name Verity, #2)",eng
8415,511240,16,"Kiyohiko Azuma, あずま きよひこ",2003.0,よつばと! 1,"Yotsuba&!, Vol. 01 (Yotsuba&! #1)",eng
8416,35476,59,"Black Elk, John G. Neihardt",1932.0,Black Elk Speaks,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,en-GB
8417,6326920,46,Ben Mezrich,2009.0,"The Accidental Billionaires: The Founding of Facebook: A Tale of Sex, Money, Genius and Betrayal","The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal",en-US
8418,1050383,59,Jeffery Deaver,2007.0,The Sleeping Doll,"The Sleeping Doll (Kathryn Dance, #1)",eng
8419,252999,28,Christine Feehan,2002.0,Dark Legend,"Dark Legend (Dark, #8)",eng
8420,107017,24,"Jeph Loeb, Jim Lee, Scott Williams",2002.0,Batman Hush #1,"Batman: Hush, Vol. 1",eng
8421,13112023,30,Heather Gudenkauf,2012.0,One Breath Away,One Breath Away,eng
8422,2967316,48,Greg Iles,2009.0,The Devil's Punchbowl,The Devil's Punchbowl,eng
8423,47944,14,Sara Ryan,2001.0,Empress of the World,"Empress of the World (Battle Hall Davies, #1)",en-US
8424,2637138,9,Jim Butcher,2008.0,Welcome to the Jungle,"Welcome to the Jungle (The Dresden Files, #0.5)",eng
8425,6506307,37,Connie Willis,2010.0,Blackout,"Blackout (All Clear, #1)",eng
8426,18191814,11,Bella Forrest,2013.0,,"A Blaze of Sun (A Shade of Vampire, #5)",eng
8427,8389671,15,Alice Hoffman,2011.0,The Red Garden,The Red Garden,eng
8428,42407,25,Jean de Brunhoff,1933.0,Le Roi Babar,Babar the King,en-US
8429,13623777,14,Gordon Korman,2012.0,Ungifted,Ungifted,eng
8431,372384,55,Harlan Coben,1999.0,The Final Detail,The Final Detail (Myron Bolitar #6),eng
8432,3972,34,Dan Simmons,2005.0,Olympos,"Olympos (Ilium, #2)",en-US
8433,3872,31,Tom Standage,2005.0,A History of the World in 6 Glasses,A History of the World in 6 Glasses,en-US
8434,23398961,8,Karen   White,2015.0,,The Sound of Glass,eng
8435,71622,37,Robert Hicks,2005.0,The Widow of the South,The Widow of the South,eng
8436,14060046,17,Jennifer L. Armentrout,2013.0,,Obsession,eng
8438,6345760,50,"Kate DiCamillo, Yoko Tanaka",2009.0,The Magician's Elephant,The Magician's Elephant,eng
8439,31178,44,Anne Tyler,2001.0,Back When We Were Grownups,Back When We Were Grownups,eng
8440,23289,81,James Joyce,1914.0,The Dead,The Dead,eng
